country,store,category,rank,app_id,app_name,publisher_id,publisher_name,icon,screenshot,most_recent_release,release_count_in_past_year
BR,google_play,Libraries & Demo,5,com.lightsaber.gunsound.simulator.prank,Lightsaber: Gun Sound Effects,3019686,VTN Global App,https://play-lh.googleusercontent.com/T0PORjiDjyI_9nxNis1AVgQljcjcrkXvqm9vxkt-Mpl6DYMZDE1kmK0-ouLCkwjEbNE,https://play-lh.googleusercontent.com/S5TnTVvXdksGZUzk48NG8bPF5gwULlFrflLWSeKEei7AA9HYyqgiEWHlKsZvLKPriNw,2024-02-02T00:00:00,5
BR,google_play,Lifestyle,1,tap.fun.news.video.task.earn.money,Rio Rush - Descubra nova vida,2967621,TAX EXEMPT BOND FUND LLC OF AMERICA,https://play-lh.googleusercontent.com/nuIcw2iNWQ8mmP1vOEqGPe0_CCYsbgpzAtyrgHR3eYttnDzT2iO1768j2ucDvmATCGk,https://play-lh.googleusercontent.com/DzwSQW_FjZcVpMf99KUO4QmxK8a5t_vpYmLSUxGkgMwGQ0d6GsyuadR9Nca7O7WD9Oo,2024-02-08T00:00:00,17
BR,google_play,Lifestyle,2,com.pinterest,Pinterest,1031071,Pinterest,https://play-lh.googleusercontent.com/dVsv8Hc4TOUeLFAahxR8KANg22W9dj2jBsTW1VHv3CV-5NCZjP9D9i2j5IpfVx2NTB8,https://play-lh.googleusercontent.com/hJ7PMMkjIzJn_q2tL_Uzfx7WgFNOe2Hn43PTNNUMjAYsz0FOetOouQkgKOXHnYx_eyPn,2024-02-20T00:00:00,76
BR,google_play,Lifestyle,3,com.mobapps.ganhardinheiro,DiverPix - ganhar Pix jogando,2877643,Mob Produtos Financeiros,https://play-lh.googleusercontent.com/pjPWTvYj0wca4_1mrk8WptMnPjU8-3u3lDbXO2loKVdkEu8s7RyGY93cT5fqB1NHGmE,https://play-lh.googleusercontent.com/m1bSi41Hg5ZjnmQTLcLqMJBq7OdyBMLGjlRNhy4TIbGj95YeOyI3koQw95myzZt_7MA,2024-02-19T00:00:00,39
BR,google_play,Lifestyle,4,luckycat.bubble.shooter,Lucky Cat - Play & Earn Money,2996705,Health Tools Dev,https://play-lh.googleusercontent.com/cyyx61SIA1urQtOvuFjijk7qjDcYVtBpm2BoLAXrXxJQE9cTVzTSSfpMchBNHRO2FneG,https://play-lh.googleusercontent.com/de2b9_tQowxLI8_1C6YU5yv7QHepIW3XoxmeU09O3Ju_JGWSIiDZBDLMXWedElVn5rc,2023-12-26T00:00:00,11
BR,google_play,Lifestyle,5,com.life360.android.safetymapd,Life360: Live Location Sharing,6291,Life360,https://play-lh.googleusercontent.com/AxZFJIQK5sr8KXkko0jBH5SolEbpM_8W8q7h3EZNeTNWTeZi-G3kp2OTbrqo--X24H4,https://play-lh.googleusercontent.com/e-MdxUD_9CQEoq0O-iKUo3kw5OdbjBkMXgqqWvuPFNd5gv8Aw1tEPMsrIIaOnhIhAjU,2024-02-20T00:00:00,37
BR,google_play,Medical,1,br.gov.datasus.cnsdigital,Meu SUS Digital,2776126,Serviços e Informações do Brasil,https://play-lh.googleusercontent.com/UBFUJXlqOS5uSNSqdqZOFsgF4QzPxPXuJPbiBpeN7hbnLPRsNO7Ds0uD_rVf7lG9Zc8,https://play-lh.googleusercontent.com/AboJfolEUZrsbRISYTwxCOnJM0xceuYawPZRq8Wv6GciaHOeJH1a_UhvkWXPx4GARU8,2024-02-09T00:00:00,16
BR,google_play,Medical,2,br.com.doctoralia,Doctoralia: agende seu médico,2380401,Docplanner Health,https://play-lh.googleusercontent.com/COrjPO5_aOB_qZ-xwp1TJtzlx1B5w_IE-s01lSG2iD2c67aEql0Gk8arx2BalIUnorU,https://play-lh.googleusercontent.com/_JjeMPre-7BlmjBZ5aB8bdqGK5uJMP6iQ-FvS8blDv5xLIGa89ePkOqM8Do6fviMqQ,2024-02-20T00:00:00,42
BR,google_play,Medical,3,com.pharmacysa.farmaciasapp,Farmácias App: compre online,2959698,Farmácias APP,https://play-lh.googleusercontent.com/zTo5jih7Hxv7t4Yyb4MsX5ew361kGxsHE3dwYzBRigDDrcpXp-LJ0OsdLNTZl95SLw,https://play-lh.googleusercontent.com/0fOBtsGmkW1q1jDfGHXSBXLlPulTEtxlI-N2LrYqeX37-TsWY30e6Ui1oR3z8hHBlrk,2024-01-18T00:00:00,41
BR,google_play,Medical,4,br.com.gndi.beneficiario.gndieasy,GNDI Easy,2749445,NotreDame Intermédica Saúde S/A (GNDI),https://play-lh.googleusercontent.com/-B9rjzl2qIVRc6eSsa4goVQbuvQGD64vPZ5kumQGVdEC4VYrhofCJir5aQUhPhp_0ME,https://play-lh.googleusercontent.com/lIvU1lRGk0zUy2Xcgl45F9Zg0u9K9eMfQq_OgfATx-aeVbV32zrdsY691PIz5XgLZFC3,2024-02-09T00:00:00,16
BR,google_play,Medical,5,br.com.amil.beneficiarios,Amil Clientes,177165,Amil Assistência Médica Internacional S/A,https://play-lh.googleusercontent.com/lcdNm0UDhiEZFBOdscJap7agVIlOadFlVESsxBhTnapD54zg7za1Y0pMotPVpBXU8yE,https://play-lh.googleusercontent.com/3p6K2gGcyIXWaSTQTOcQGbFhTx1B_tmzJGCaDBGNdP4u1PlhBBSJsDjNCsH9kRNj6gg,2024-02-09T00:00:00,25
BR,google_play,Music & Audio,1,com.spotify.music,Spotify: Music and Podcasts,2605534,Spotify AB,https://play-lh.googleusercontent.com/cShys-AmJ93dB0SV8kE6Fl5eSaf4-qMMZdwEDKI5VEmKAXfzOqbiaeAsqqrEBCTdIEs,https://play-lh.googleusercontent.com/wOs4SW2KcXb1OluTqQZWB82UqqSzpb2vw_Tn-F1lxdkB6xVL4FnTbKL9-a0AvhMt4A,2024-02-20T00:00:00,69
BR,google_play,Music & Audio,2,com.dywx.larkplayer,Music Player & MP3:Lark Player,2922074,"Lark Player Studio - Music, MP3 & Video Player",https://play-lh.googleusercontent.com/WfnBxlXCNhKPaBBL6VasmJw2YTURoGDFxKlJmyGdz_0b49z2nJeiaN3iCXwbcEObvzg,https://play-lh.googleusercontent.com/WvlpYu6ly-O5dSfmxMBwqJMa5sPxfiKCf_j9r8hmQMb5cfphrrUAm6CWf7Y3Gjc6Ew,2024-02-05T00:00:00,41
BR,google_play,Music & Audio,3,com.esound,eSound: MP3 Music Player App,2374835,Spicy Sparks,https://play-lh.googleusercontent.com/nIJOSj_hBLfvbkA6w8hL6YXNqmFnXvWD_cy2iMyc3nEV7X_42kXt1QaSglNoKDalDCM,https://play-lh.googleusercontent.com/f1aRziiSVGdqebJub4O7MdhWxhiTX5V1PnuKh-OEyU9IZRxBslhqG0BNxc6uJWmkcAQ,2024-02-13T00:00:00,51
BR,google_play,Music & Audio,4,com.starmakerinteractive.starmaker,StarMaker: Sing Karaoke Songs,2962975,SKYWORK AI PTE. LTD.,https://play-lh.googleusercontent.com/93H1tf40Tq_4rn9waqWa6Wm2wx_YBMfPuOsxbzovvrahm3ndyk6hdUzBzetmWTulsw7e,https://play-lh.googleusercontent.com/o_bgD2sOHZKF-2aab-d1CNnDZ1y900Tf8yOsBRVZCfscw_d2JylUyy3yrP_2PKklqAM,2024-02-19T00:00:00,40
